order_id,order_date,supplier_id,product_id,category,quantity,unit_price,total_amount,promised_delivery_date,actual_delivery_date,promised_lead_days,actual_lead_days,days_late,on_time_flag,status
PO-15281,2025-02-17,SUP-024,PRD-016,Electrical,7,12.65,88.55,2025-03-05,,16,,,,Pending
PO-15283,2025-02-10,SUP-013,PRD-034,Plumbing,4,37.73,150.92,2025-02-15,2025-02-14,5,4,0,1,Delivered
PO-15286,2025-08-19,SUP-022,PRD-006,Structural,41,40.75,1670.75,2025-08-31,2025-09-10,12,22,10,0,Delivered
PO-15288,2024-04-12,SUP-005,PRD-011,Concrete,61,39.68,2420.48,2024-04-22,2024-04-22,10,10,0,1,Delivered
PO-15290,08-01-2025,SUP-019,PRD-030,Safety,80,66.88,5350.4,2025-01-15,2025-01-15,7,7,0,1,Delivered
PO-15294,2024-10-09,SUP-010,PRD-035,Electrical,55,192.01,10560.55,2024-10-17,,8,,,,Pending
PO-15299,02-07-2024,SUP-019,PRD-026,Safety,10,32.87,328.7,2024-02-13,,6,,,,Cancelled
PO-15303,2025-06-26,SUP-007,PRD-009,Concrete,64,207.06,13251.84,2025-07-07,2025-07-07,11,11,0,1,Delivered
PO-15308,2024-10-31,SUP-008,PRD-008,Concrete,21,19.4,407.4,2024-11-10,,10,,,,Cancelled
PO-15310,2025-04-16,SUP-018,PRD-024,Finishes,11,45.08,495.88,2025-05-03,,17,,,,Cancelled
PO-15312,2024-04-03,SUP-015,PRD-040,Plumbing,72,34.87,2510.64,15-04-2024,,12,,,,Pending
PO-15317,2024-04-16,SUP-001,PRD-005,Structural,51,56.99,2906.49,2024-04-26,2024-04-27,10,11,1,0,Delivered
PO-15319,2026-01-06,SUP-009,PRD-015,Electrical,37,340.72,12606.64,2026-01-14,2026-01-14,8,8,0,1,Delivered
PO-15322,2026-02-17,SUP-015,PRD-022,Plumbing,58,124.38,7214.04,2026-03-02,2026-03-02,13,13,0,1,Delivered
PO-15323,2024-01-15,SUP-015,PRD-020,Plumbing,54,43.9,2370.6,2024-01-27,2024-01-26,12,11,0,1,Delivered
PO-15324,2026-01-02,SUP-008,PRD-011,Concrete,78,41.53,3239.34,2026-01-17,,15,,,,Pending
PO-15327,02/01/2026,SUP-002,PRD-002,Structural,49,292.06,14310.94,2026-01-09,2026-01-09,7,7,0,1,Delivered
PO-15328,2024-09-02,SUP-012,PRD-035,Electrical,19,203.46,3865.74,2024-09-22,,20,,,,Cancelled
PO-15333,2025-03-12,SUP-003,PRD-038,Structural,20,49.64,992.8,21/03/2025,2025-03-21,9,9,0,1,Delivered
PO-15336,2024-09-20,SUP-025,PRD-037,Safety,58,53.43,3098.94,2024-10-03,,13,,,,Cancelled
PO-15341,2024-12-25,SUP-001,PRD-002,Structural,21,274.93,5773.53,2024-12-31,,6,,,,Cancelled
PO-15343,11-19-2024,SUP-024,PRD-015,Electrical,29,358.94,10409.26,2024-12-06,2024-12-27,17,38,21,0,Delivered
PO-15348,2025-05-23,SUP-015,PRD-040,Plumbing,28,35.68,999.04,2025-06-07,2025-06-06,15,14,0,1,Delivered
PO-15353,2024-04-10,SUP-017,PRD-031,Finishes,8,87.65,701.2,2024-04-22,2024-04-24,12,14,2,0,Delivered
PO-15355,2024-11-06,SUP-019,PRD-027,Safety,39,186.37,7268.43,11/11/2024,,5,,,,Pending
PO-15360,2026-01-09,SUP-023,PRD-013,Concrete,6,18.9,113.4,2026-01-29,2026-02-05,20,27,7,0,Delivered
PO-15365,2024-10-09,SUP-020,PRD-032,Safety,15,31.97,479.55,2024-10-15,2024-10-15,6,6,0,1,Delivered
PO-15370,2025-07-02,SUP-004,PRD-006,Structural,16,43.4,694.4,15/07/2025,2025-07-15,13,13,0,1,Delivered
PO-15374,2025-10-24,SUP-019,PRD-033,Safety,73,189.66,13845.18,2025-11-02,2025-11-02,9,9,0,1,Delivered
PO-15378,2026-03-27,SUP-017,PRD-023,Finishes,62,95.89,5945.18,2026-04-06,,10,,,,Cancelled
PO-15382,2024-02-14,SUP-003,PRD-001,Structural,70,318.25,22277.5,2024-02-21,,7,,,,Pending
PO-15384,2025-03-25,SUP-007,PRD-009,Concrete,77,224.73,17304.21,2025-04-05,2025-04-07,11,13,2,0,Delivered
PO-15388,2024-10-04,,PRD-006,Structural,56,42.42,2375.52,2024-10-13,2024-10-14,9,10,1,0,Delivered
PO-15393,2024-10-09,SUP-008,PRD-009,Concrete,57,219.88,12533.16,2024-10-22,2024-10-27,13,18,5,0,Delivered
PO-15394,2024-05-13,SUP-023,PRD-010,Concrete,32,20.92,669.44,2024-05-31,2024-06-03,18,21,3,0,Delivered
PO-15395,2025-07-02,SUP-023,PRD-036,Concrete,63,109.09,6872.67,2025-07-23,2025-08-06,21,35,14,0,Delivered
PO-15398,2024-04-04,SUP-025,PRD-033,Safety,79,180.93,14293.47,2024-04-15,2024-04-14,11,10,0,1,Delivered
PO-15400,2024-06-14,SUP-021,PRD-037,Safety,8,55.84,446.72,25-06-2024,,11,,,,Cancelled
PO-15405,2025-12-03,SUP-025,PRD-027,Safety,62,182.06,11287.72,2025-12-18,2025-12-20,15,17,2,0,Delivered
PO-15408,2024-01-26,SUP-018,PRD-031,Finishes,26,90.95,2364.7,2024-02-15,,20,,,,Cancelled
PO-15411,2026-02-27,SUP-025,PRD-032,Safety,27,35.02,945.54,2026-03-10,,11,,,,Pending
PO-15412,2025-01-17,SUP-011,PRD-017,Electrical,8,72.7,581.6,01/02/2025,,15,,,,Pending
PO-15413,2024-01-30,SUP-015,PRD-020,Plumbing,66,40.92,2700.72,2024-02-12,,13,,,,Cancelled
PO-15416,2025-05-15,SUP-016,PRD-024,Finishes,66,46.35,3059.1,2025-05-22,,7,,,,Pending
PO-15421,2024-03-05,SUP-012,PRD-015,Electrical,54,406.72,21962.88,2024-03-26,2024-04-02,21,28,7,0,Delivered
PO-15425,14/08/2025,SUP-025,PRD-033,Safety,68,182.86,12434.48,26-08-2025,,12,,,,Pending
PO-15427,2024-09-03,SUP-001,PRD-003,Structural,8,44.37,354.96,2024-09-08,2024-09-08,5,5,0,1,Delivered
PO-15430,2024/08/27,SUP-008,PRD-008,Concrete,27,19.7,531.9,2024-09-09,2024-09-19,13,23,10,0,Delivered
PO-15432,2024-11-13,SUP-020,PRD-026,Safety,9,32.98,296.82,2024-11-18,,5,,,,Pending
PO-15433,08/09/2025,SUP-024,PRD-014,Electrical,31,201.63,6250.53,2025-09-25,,17,,,,Pending
PO-15434,2025-06-12,SUP-005,PRD-010,Concrete,58,22.2,1287.6,22/06/2025,2025-06-22,10,10,0,1,Delivered
PO-15435,2024-04-17,SUP-008,PRD-012,Concrete,75,62.58,4693.5,2024-04-27,2024-04-27,10,10,0,1,Delivered
PO-15437,2024-02-21,SUP-001,PRD-006,Structural,0,43.14,0.0,02/03/2024,,10,,,,Pending
PO-15442,2025-02-19,SUP-005,PRD-012,Concrete,41,61.37,2516.17,2025-02-28,2025-03-03,9,12,3,0,Delivered
PO-15443,2024-12-04,SUP-014,PRD-022,Plumbing,67,121.76,8157.92,2024-12-14,,10,,,,Cancelled
PO-15445,2024-12-31,SUP-018,PRD-025,Finishes,52,16.38,851.76,2025-01-16,2025-01-16,16,16,0,1,Delivered
PO-15449,2025-01-08,SUP-019,PRD-029,Safety,12,43.95,527.4,2025-01-16,2025-01-16,8,8,0,1,Delivered
PO-15454,2026-03-18,SUP-004,PRD-005,Structural,42,57.39,2410.38,2026-04-01,,14,,,,Pending
PO-15459,12-04-2025,SUP-014,PRD-019,Plumbing,73,38.22,2790.06,13/12/2025,2025-12-14,9,10,1,0,Delivered
PO-15462,02-04-2024,SUP-013,PRD-022,Plumbing,76,119.18,9057.68,2024-04-09,,7,,,,Pending
PO-15465,2025-11-04,SUP-018,PRD-031,Finishes,41,96.24,3945.84,2025-11-20,2025-11-27,16,23,7,0,Delivered
PO-15468,2024-08-20,SUP-020,PRD-037,Safety,64,55.25,3536.0,2024-08-29,2024-08-30,9,10,1,0,Delivered
PO-15469,2024-04-01,SUP-020,PRD-032,Safety,66,32.24,2127.84,04-11-2024,2024-04-10,10,9,0,1,Delivered
PO-15474,14/10/2024,SUP-006,PRD-009,Concrete,28,217.87,6100.36,2024-10-20,2024-10-20,6,6,0,1,Delivered
PO-15476,2024-01-12,SUP-007,PRD-036,Concrete,56,93.87,5256.72,23/01/2024,2024-02-02,11,21,10,0,Delivered
PO-15479,09/04/2026,SUP-021,PRD-037,Safety,37,55.53,2054.61,2026-04-24,,15,,,,Delivered
PO-15482,2024-02-02,SUP-015,PRD-022,Plumbing,40,120.35,4814.0,2024-02-13,,11,,,,Cancelled
PO-15487,2026-03-24,SUP-025,PRD-032,Safety,36,33.15,1193.4,07/04/2026,2026-04-07,14,14,0,1,Delivered
PO-15491,2025-06-23,SUP-014,PRD-020,Plumbing,40,42.68,1707.2,2025-07-01,,8,,,,Cancelled
PO-15492,2026-02-12,SUP-017,PRD-024,Finishes,54,48.16,2600.64,2026-02-23,,11,,,,Cancelled
PO-15496,2026-04-13,SUP-021,PRD-026,Safety,41,32.37,1327.17,2026-04-25,,12,,,,Delivered
PO-15498,2025-09-11,SUP-001,PRD-038,Structural,79,49.59,3917.61,2025-09-17,2025-09-17,6,6,0,1,Delivered
PO-15503,2024-09-19,SUP-021,PRD-026,Safety,5,31.3,156.5,2024-09-30,2024-10-02,11,13,2,0,Delivered
PO-15504,10/09/2024,SUP-009,PRD-035,Electrical,14,195.35,2734.9,2024-09-16,2024-09-19,6,9,3,0,Delivered
PO-15506,2025-11-24,SUP-015,PRD-021,Plumbing,14,54.15,758.1,2025-12-05,2025-12-04,11,10,0,1,Delivered
PO-15508,2026-01-15,SUP-010,PRD-018,Electrical,50,29.22,1461.0,2026-01-23,,8,,,,Cancelled
PO-15510,2025-04-01,SUP-021,PRD-032,Safety,12,32.12,385.44,2025-04-13,,12,,,,Pending
PO-15513,03-07-2024,SUP-015,PRD-021,Plumbing,42,58.75,2467.5,2024-03-19,2024-03-24,12,17,5,0,Delivered
PO-15518,2025-12-12,SUP-014,PRD-020,Plumbing,51,41.44,2113.44,2025-12-18,,6,,,,Cancelled
PO-15520,2025-10-01,SUP-009,PRD-015,Electrical,34,345.71,11754.14,2025-10-09,2025-10-08,8,7,0,1,Delivered
PO-15521,2024-12-23,SUP-005,PRD-012,Concrete,32,64.77,2072.64,31/12/2024,2024-12-31,8,8,0,1,Delivered
PO-15522,28-08-2025,SUP-020,PRD-028,Safety,55,18.2,1001.0,2025-09-07,2025-09-08,10,11,1,0,Delivered
PO-15527,2026-02-09,SUP-016,PRD-025,Finishes,13,14.36,186.68,2026-02-18,2026-02-18,9,9,0,1,Delivered
PO-15528,2025-12-26,SUP-023,PRD-009,Concrete,33,212.91,7026.03,2026-01-16,2026-01-16,21,21,0,1,Delivered
PO-15529,2025-09-02,SUP-024,PRD-014,Electrical,35,194.71,6814.85,2025-09-23,2025-09-26,21,24,3,0,Delivered
PO-15532,2024-07-16,SUP-001,PRD-003,Structural,63,45.62,2874.06,2024-07-26,2024-07-29,10,13,3,0,Delivered
PO-15536,2025-05-22,SUP-014,PRD-019,Plumbing,22,38.59,848.98,2025-05-30,,8,,,,Pending
PO-15538,2025-11-19,SUP-006,PRD-008,Concrete,52,18.86,980.72,2025-11-28,2025-11-28,9,9,0,1,Delivered
PO-15539,2024-10-24,SUP-018,PRD-031,Finishes,39,92.25,3597.75,2024-11-12,,19,,,,Cancelled
PO-15542,2024-09-23,SUP-002,PRD-001,Structural,50,330.23,16511.5,29/09/2024,,6,,,,Pending
PO-15545,2025-07-02,SUP-002,PRD-006,Structural,52,41.3,2147.6,2025-07-11,2025-07-11,9,9,0,1,Delivered
PO-15549,2025-08-07,SUP-015,PRD-021,Plumbing,70,58.43,4090.1,2025-08-19,,12,,,,Pending
PO-15554,2025-07-23,,PRD-019,Plumbing,42,37.51,1575.42,2025-07-28,2025-07-29,5,6,1,0,Delivered
PO-15556,2025-03-17,SUP-016,PRD-025,Finishes,72,14.45,1040.4,2025-03-23,,6,,,,Cancelled
PO-15560,2024-07-15,SUP-002,PRD-002,Structural,63,293.81,18510.03,2024-07-25,2024-07-28,10,13,3,0,Delivered
PO-15564,12-26-2024,SUP-005,PRD-008,Concrete,12,18.46,221.52,2024-12-31,2024-12-31,5,5,0,1,Delivered
PO-15567,2025-04-07,SUP-022,PRD-006,Structural,60,40.78,2446.8,2025-04-17,,10,,,,Pending
PO-15570,2024-10-25,SUP-012,PRD-018,Electrical,52,29.01,1508.52,2024-11-13,2024-11-13,19,19,0,1,Delivered
PO-15574,2025-09-12,SUP-022,PRD-007,Structural,32,334.72,10711.04,2025-09-23,2025-09-28,11,16,5,0,Delivered
PO-15579,2024-07-11,SUP-003,PRD-006,Structural,14,41.74,584.36,19-07-2024,,8,,,,Cancelled
PO-15581,2024-07-10,SUP-021,PRD-033,Safety,52,200.75,10439.0,2024-07-20,,10,,,,Cancelled
PO-15582,2025-11-06,SUP-013,PRD-040,Plumbing,15,35.22,528.3,2025-11-13,,7,,,,Pending
PO-15586,2024-08-14,SUP-003,PRD-007,Structural,74,322.28,23848.72,2024-08-21,2024-08-21,7,7,0,1,Delivered
PO-15588,2024-01-02,SUP-024,PRD-015,Electrical,31,357.13,11071.03,2024-01-21,2024-01-28,19,26,7,0,Delivered
PO-15593,2024-03-22,SUP-020,PRD-037,Safety,78,54.76,4271.28,27/03/2024,2024-03-27,5,5,0,1,Delivered
PO-15594,2024-02-27,SUP-013,PRD-020,Plumbing,63,41.52,2615.76,2024-03-07,2024-03-07,9,9,0,1,Delivered
PO-15598,2025-07-14,SUP-014,PRD-040,Plumbing,68,35.91,2441.88,2025-07-22,2025-07-22,8,8,0,1,Delivered
PO-15601,2024-05-08,SUP-005,PRD-011,Concrete,71,39.51,2805.21,2024-05-13,2024-05-12,5,4,0,1,Delivered
PO-15602,2026-04-10,SUP-004,PRD-002,Structural,42,286.39,12028.38,2026-04-23,,13,,,,Delivered
PO-15605,2025-12-02,SUP-013,PRD-040,Plumbing,78,35.05,2733.9,2025-12-10,,8,,,,Pending
PO-15607,2025-03-07,SUP-019,PRD-033,Safety,23,190.34,4377.82,2025-03-16,2025-03-19,9,12,3,0,Delivered
PO-15609,2025-10-29,SUP-020,PRD-027,Safety,26,186.76,4855.76,2025-11-06,2025-11-06,8,8,0,1,Delivered
PO-15614,2024-01-24,SUP-003,PRD-001,Structural,22,327.07,7195.54,2024-01-30,2024-01-30,6,6,0,1,Delivered
PO-15616,08-05-2025,SUP-018,PRD-023,Finishes,37,106.78,3950.86,2025-08-22,2025-08-25,17,20,3,0,Delivered
PO-15617,2025-01-03,SUP-009,PRD-018,Electrical,43,28.53,1226.79,2025-01-13,2025-01-14,10,11,1,0,Delivered
PO-15618,2025-11-19,SUP-006,PRD-011,Concrete,71,38.29,2718.59,2025-11-24,2025-11-23,5,4,0,1,Delivered
PO-15621,2024-09-23,SUP-003,PRD-007,Structural,79,319.03,25203.37,2024-09-29,,6,,,,Pending
PO-15626,2024-01-31,SUP-017,PRD-025,Finishes,76,14.56,1106.56,12-02-2024,,12,,,,Cancelled
PO-15628,2025-08-21,SUP-014,PRD-040,Plumbing,13,35.33,459.29,2025-08-27,2025-08-27,6,6,0,1,Delivered
PO-15632,2025-01-14,SUP-015,PRD-020,Plumbing,30,44.6,1338.0,2025-01-24,2025-01-24,10,10,0,1,Delivered
PO-15635,2024-03-07,SUP-018,PRD-024,Finishes,33,44.83,1479.39,2024-03-23,2024-03-26,16,19,3,0,Delivered
PO-15638,2024-09-03,SUP-007,PRD-036,Concrete,36,94.07,3386.52,2024-09-17,,14,,,,Cancelled
PO-15639,18-08-2025,SUP-012,PRD-017,Electrical,13,66.61,865.93,2025-09-05,2025-09-12,18,25,7,0,Delivered
PO-15644,2025-11-04,SUP-009,PRD-016,Electrical,71,12.28,871.88,2025-11-12,2025-11-12,8,8,0,1,Delivered
PO-15647,2026-04-07,SUP-019,PRD-028,Safety,11,17.67,194.37,2026-04-15,,8,,,,Pending
PO-15649,2024-01-24,SUP-006,PRD-011,Concrete,57,38.79,2211.03,2024-02-01,2024-02-02,8,9,1,0,Delivered
PO-15654,2024-11-14,SUP-017,PRD-023,Finishes,71,95.38,6771.98,2024-11-24,,10,,,,Pending
PO-15657,2025-07-15,SUP-007,PRD-008,Concrete,24,19.18,460.32,2025-07-28,2025-07-28,13,13,0,1,Delivered
PO-15659,2026-03-05,SUP-010,PRD-017,Electrical,69,68.45,4723.05,2026-03-12,2026-03-11,7,6,0,1,Delivered
PO-15662,2024-05-24,SUP-023,PRD-009,Concrete,19,228.61,4343.59,2024-06-12,2024-07-03,19,40,21,0,Delivered
PO-15665,10/05/2024,SUP-018,PRD-039,Finishes,79,52.94,4182.26,2024-05-30,,20,,,,Cancelled
PO-15670,2026-01-07,SUP-014,PRD-021,Plumbing,14,57.13,799.82,2026-01-13,2026-01-13,6,6,0,1,Delivered
PO-15671,2024-01-25,SUP-018,PRD-025,Finishes,67,16.62,1113.54,2024-02-12,2024-02-12,18,18,0,1,Delivered
PO-15675,2025-02-28,SUP-014,PRD-022,Plumbing,76,-119.77,9102.52,2025-03-09,2025-03-09,9,9,0,1,Delivered
PO-15679,04-30-2025,SUP-003,PRD-038,Structural,29,49.72,1441.88,2025-05-05,,5,,,,Cancelled
PO-15683,2025-11-27,SUP-014,PRD-040,Plumbing,45,34.49,1552.05,2025-12-04,2025-12-03,7,6,0,1,Delivered
PO-15686,2025-04-09,SUP-020,PRD-029,Safety,49,42.96,2105.04,16/04/2025,,7,,,,Pending
PO-15689,2024-09-26,SUP-003,PRD-007,Structural,75,331.32,24849.0,2024-10-04,2024-10-05,8,9,1,0,Delivered
PO-15691,2025-10-29,SUP-013,PRD-022,Plumbing,23,125.16,2878.68,2025-11-08,2025-11-08,10,10,0,1,Delivered
PO-15693,2025-03-19,SUP-025,PRD-033,Safety,50,200.48,10024.0,2025-04-03,2025-04-03,15,15,0,1,Delivered
PO-15696,2025-04-18,SUP-025,PRD-026,Safety,43,33.17,1426.31,2025-05-03,2025-05-03,15,15,0,1,Delivered
PO-15700,27/03/2025,SUP-015,PRD-021,Plumbing,80,-57.99,4639.2,2025-04-06,,10,,,,Pending
PO-15704,2025-01-20,SUP-017,PRD-031,Finishes,51,90.12,4596.12,2025-01-30,,10,,,,Cancelled
PO-15706,2025-06-20,SUP-012,PRD-018,Electrical,33,28.23,931.59,2025-07-10,2025-07-13,20,23,3,0,Delivered
PO-15707,2025-01-30,SUP-019,PRD-037,Safety,59,55.06,3248.54,2025-02-05,2025-02-06,6,7,1,0,Delivered
PO-15709,2026-02-26,SUP-015,PRD-021,Plumbing,80,59.8,4784.0,2026-03-13,2026-03-12,15,14,0,1,Delivered
PO-15712,2025-06-02,SUP-021,PRD-029,Safety,44,41.5,1826.0,2025-06-14,,12,,,,Cancelled
PO-15713,2026-03-13,SUP-008,PRD-011,Concrete,62,38.25,2371.5,2026-03-26,2026-03-26,13,13,0,1,Delivered
PO-15717,2024-10-17,SUP-009,PRD-014,Electrical,28,200.0,5600.0,2024-10-24,2024-10-25,7,8,1,0,Delivered
PO-15720,2025-09-16,SUP-014,PRD-022,Plumbing,21,119.63,2512.23,09-23-2025,2025-09-24,7,8,1,0,Delivered
PO-15724,2024-10-30,SUP-010,PRD-015,Electrical,54,343.43,18545.22,2024-11-09,,10,,,,Cancelled
PO-15728,2024-01-19,SUP-018,PRD-023,Finishes,33,102.68,3388.44,2024-02-04,2024-02-04,16,16,0,1,Delivered
PO-15733,2025-02-18,SUP-018,PRD-031,Finishes,13,96.73,1257.49,2025-03-08,2025-03-29,18,39,21,0,Delivered
PO-15737,2024-12-25,SUP-011,PRD-017,Electrical,13,70.47,916.11,2025-01-07,2025-01-07,13,13,0,1,Delivered
PO-15742,2024-12-10,SUP-025,PRD-028,Safety,49,19.13,937.37,2024-12-25,,15,,,,Pending
PO-15743,23/08/2024,SUP-006,PRD-013,Concrete,25,18.87,471.75,2024-08-29,2024-08-28,6,5,0,1,Delivered
PO-15745,2025-06-13,SUP-013,PRD-020,Plumbing,47,41.36,1943.92,2025-06-18,2025-06-18,5,5,0,1,Delivered
PO-15747,2024-07-05,SUP-016,PRD-025,Finishes,66,14.05,927.3,2024-07-13,2024-07-14,8,9,1,0,Delivered
PO-15750,2024-08-28,SUP-002,PRD-004,Structural,30,88.29,2648.7,2024-09-06,,9,,,,Cancelled
PO-15753,2026-02-12,SUP-014,PRD-021,Plumbing,28,57.44,1608.32,2026-02-17,2026-02-17,5,5,0,1,Delivered
PO-15757,2025-10-10,SUP-016,PRD-025,Finishes,69,14.48,999.12,2025-10-16,2025-10-19,6,9,3,0,Delivered
PO-15762,2025-11-07,SUP-022,PRD-005,Structural,11,59.9,658.9,2025-11-22,2025-11-27,15,20,5,0,Delivered
PO-15763,2024-11-08,SUP-024,PRD-015,Electrical,14,372.95,5221.3,25/11/2024,,17,,,,Pending
PO-15764,2026-04-08,SUP-016,PRD-025,Finishes,18,14.41,259.38,2026-04-16,,8,,,,Delivered
PO-15768,2025-09-19,SUP-005,PRD-036,Concrete,15,94.25,1413.75,28-09-2025,2025-09-29,9,10,1,0,Delivered
PO-15772,2024-03-01,SUP-005,PRD-010,Concrete,27,22.87,617.49,2024-03-11,2024-03-11,10,10,0,1,Delivered
PO-15776,2025-01-06,SUP-001,PRD-001,Structural,54,321.68,17370.72,2025-01-15,2025-01-18,9,12,3,0,Delivered
PO-15780,25/07/2024,SUP-011,PRD-016,Electrical,25,12.57,314.25,2024-08-04,,10,,,,Pending
PO-15781,2024-12-16,SUP-019,PRD-027,Safety,15,193.18,2897.7,2024-12-21,2024-12-21,5,5,0,1,Delivered
PO-15786,2025-07-01,SUP-007,PRD-009,Concrete,70,207.56,14529.2,2025-07-16,2025-07-16,15,15,0,1,Delivered
PO-15790,2024-05-20,SUP-015,PRD-034,Plumbing,5,39.47,197.35,2024-06-02,,13,,,,Cancelled
PO-15792,2024-04-16,SUP-021,PRD-037,Safety,72,57.84,4164.48,04-27-2024,2024-05-02,11,16,5,0,Delivered
PO-15795,2025-04-04,SUP-017,PRD-024,Finishes,73,46.36,3384.28,2025-04-16,2025-04-21,12,17,5,0,Delivered
PO-15796,2024-10-02,SUP-018,PRD-023,Finishes,68,93.44,6353.92,2024-10-23,,21,,,,Pending
PO-15799,2024-01-09,SUP-011,PRD-017,Electrical,53,72.08,3820.24,2024-01-21,,12,,,,Cancelled
PO-15804,2026-03-20,SUP-018,PRD-025,Finishes,35,14.01,490.35,2026-04-08,,19,,,,Cancelled
PO-15809,2025-04-04,SUP-018,PRD-039,Finishes,50,53.92,2696.0,2025-04-23,,19,,,,Pending
PO-15810,2024-12-16,SUP-006,PRD-036,Concrete,13,99.7,1296.1,25/12/2024,,9,,,,Pending
PO-15815,2024-08-26,SUP-013,PRD-034,Plumbing,67,37.28,2497.76,04-09-2024,,9,,,,Cancelled
PO-15818,2025-09-10,SUP-016,PRD-039,Finishes,77,53.55,4123.35,09-17-2025,,7,,,,Pending
PO-15822,2024-04-04,SUP-023,PRD-010,Concrete,54,23.51,1269.54,2024-04-20,2024-05-11,16,37,21,0,Delivered
PO-15826,2024-01-04,SUP-017,PRD-039,Finishes,69,55.5,3829.5,2024-01-18,2024-01-18,14,14,0,1,Delivered
PO-15829,2025-10-13,SUP-020,PRD-028,Safety,70,18.78,1314.6,2025-10-22,2025-10-25,9,12,3,0,Delivered
PO-15834,2025-02-27,SUP-015,PRD-040,Plumbing,56,36.16,2024.96,2025-03-11,2025-03-13,12,14,2,0,Delivered
PO-15839,2024-07-11,SUP-011,PRD-018,Electrical,62,28.38,1759.56,2024-07-23,2024-07-28,12,17,5,0,Delivered
PO-15842,2025-05-16,SUP-023,PRD-013,Concrete,70,20.85,1459.5,2025-06-05,,20,,,,Cancelled
PO-15846,2025-08-07,SUP-008,PRD-011,Concrete,17,40.76,692.92,2025-08-19,2025-08-24,12,17,5,0,Delivered
PO-15849,02-20-2024,SUP-012,PRD-016,Electrical,58,12.99,753.42,2024-03-07,2024-03-14,16,23,7,0,Delivered
PO-15852,2025-09-15,SUP-005,PRD-036,Concrete,26,98.67,2565.42,2025-09-20,,5,,,,Pending
PO-15855,2024-04-22,SUP-017,PRD-039,Finishes,78,51.57,4022.46,2024-05-07,,15,,,,Pending
PO-15856,06/03/2026,SUP-019,PRD-030,Safety,27,67.84,1831.68,2026-03-11,2026-03-12,5,6,1,0,Delivered
PO-15861,28/11/2024,SUP-025,PRD-027,Safety,36,-189.47,6820.92,2024-12-10,2024-12-10,12,12,0,1,Delivered
PO-15865,2025-12-24,SUP-025,PRD-028,Safety,44,19.21,845.24,2026-01-06,2026-01-06,13,13,0,1,Delivered
PO-15867,27/08/2025,SUP-012,PRD-017,Electrical,21,78.25,1643.25,17/09/2025,2025-09-24,21,28,7,0,Delivered
PO-15869,2025-04-03,SUP-004,PRD-038,Structural,72,47.43,3414.96,15/04/2025,2025-04-20,12,17,5,0,Delivered
PO-15873,2025-07-04,SUP-011,PRD-035,Electrical,73,204.6,14935.8,2025-07-17,2025-07-16,13,12,0,1,Delivered
PO-15878,2026-02-23,SUP-018,PRD-023,Finishes,49,86.07,4217.43,2026-03-14,2026-03-17,19,22,3,0,Delivered
PO-15881,2024-07-01,SUP-004,PRD-005,Structural,68,58.78,3997.04,2024-07-15,,14,,,,Cancelled
PO-15885,2025-01-01,SUP-014,PRD-034,Plumbing,48,38.11,1829.28,2025-01-06,,5,,,,Cancelled
PO-15889,2025-03-18,SUP-025,PRD-027,Safety,0,183.65,0.0,2025-03-30,,12,,,,Pending
PO-15893,2024-12-04,SUP-020,PRD-030,Safety,48,66.4,3187.2,2024-12-09,,5,,,,Cancelled
PO-15896,2025-01-21,SUP-007,PRD-012,Concrete,11,66.74,734.14,2025-02-02,2025-02-02,12,12,0,1,Delivered
PO-15901,2024-10-07,SUP-009,PRD-015,Electrical,64,340.55,21795.2,2024-10-14,,7,,,,Cancelled
PO-15903,2024-07-26,SUP-023,PRD-010,Concrete,4,25.49,101.96,2024-08-13,2024-08-16,18,21,3,0,Delivered
PO-15906,2026-02-16,SUP-004,PRD-007,Structural,69,342.57,23637.33,2026-02-26,2026-02-26,10,10,0,1,Delivered
PO-15909,2025-01-08,SUP-009,PRD-017,Electrical,77,71.39,5497.03,2025-01-13,2025-01-13,5,5,0,1,Delivered
PO-15911,2026-03-24,SUP-022,PRD-006,Structural,45,46.17,2077.65,2026-04-08,2026-04-08,15,15,0,1,Delivered
PO-15915,2024-01-17,SUP-017,PRD-023,Finishes,46,93.45,4298.7,2024-01-27,2024-01-26,10,9,0,1,Delivered
PO-15920,2025-10-24,SUP-024,PRD-014,Electrical,78,193.93,15126.54,2025-11-12,2025-11-19,19,26,7,0,Delivered
PO-15923,2025-04-24,SUP-023,PRD-036,Concrete,53,106.33,5635.49,2025-05-14,2025-05-17,20,23,3,0,Delivered
PO-15926,21-08-2025,SUP-017,PRD-023,Finishes,18,87.87,1581.66,2025-09-03,2025-09-02,13,12,0,1,Delivered
PO-15927,2025-09-25,SUP-016,PRD-023,Finishes,79,90.14,7121.06,2025-10-02,,7,,,,Cancelled
PO-15929,2024-09-19,SUP-025,PRD-037,Safety,36,57.07,2054.52,2024-09-29,,10,,,,Cancelled
PO-15931,2025-11-06,SUP-025,PRD-032,Safety,51,34.47,1757.97,20-11-2025,2025-11-25,14,19,5,0,Delivered
PO-15935,2025-11-11,SUP-009,PRD-015,Electrical,68,342.49,23289.32,11-20-2025,2025-11-21,9,10,1,0,Delivered
PO-15937,2024-02-22,SUP-020,PRD-032,Safety,12,33.43,401.16,02-28-2024,,6,,,,Pending
